EmpID,Name,Dept,Salary,JoiningDate,PerformanceScore
5203,Grace Jr.,HR,75789.19,2019-05-23,3.0
5204,Bob Sr.,Sales,112185.88,,3.0
5205,Grace III,Finance,70778.58,invalid_date,2.0
5206,Frank III,,97381.65,2019-05-23,3.0
5207,Alice III,Finance,31124.55,2020-01-15,3.0
5208,Frank Jr.,HR,40809.17,2020-01-15,2.0
5209,Eve Sr.,Sales,96639.23,2020-01-15,
5210,Charlie,Marketing,41809.21,invalid_date,5.0
5211,David III,Sales,61403.41,,2.0
5212,David Sr.,Sales,47647.09,,3.0
5213,David,Sales,94935.18,2021-07-01,4.0
5214,Bob,Marketing,98366.84,2018-03-12,10.0
5215,Alice,IT,58995.49,2019-05-23,4.0
5216,Bob Sr.,HR,81176.11,,10.0
5217,Charlie Sr.,Marketing,50955.09,,
5218,Grace III,IT,39205.47,2020-01-15,
5219,Bob Sr.,,104713.79,2020-01-15,1.0
5220,Eve Jr.,Marketing,113954.09,2019-05-23,10.0
5221,David Jr.,,,2019-05-23,3.0
5222,Charlie Jr.,IT,105630.87,,3.0
5223,David III,IT,,2018-03-12,5.0
5224,Charlie Sr.,,108925.07,invalid_date,3.0
5225,Grace Sr.,Marketing,,2019-05-23,5.0
5226,Alice,Sales,101134.04,2020-01-15,5.0
5227,Alice III,IT,33147.78,,2.0
5228,Charlie III,HR,109846.94,2018-03-12,2.0
5229,Frank,Sales,46281.46,,3.0
5230,Grace Sr.,Finance,37654.41,2019-05-23,1.0
5231,Eve,Marketing,71362.01,2019-05-23,2.0
5232,Bob,Sales,86284.95,2018-03-12,5.0
5233,Frank,,110487.25,invalid_date,10.0
5234,Bob III,HR,69776.72,2020-01-15,2.0
5235,Charlie III,Finance,90655.79,2021-07-01,
5236,David,Marketing,58226.98,invalid_date,5.0
5237,Eve III,IT,92234.27,2019-05-23,5.0
5238,David,HR,112239.0,2018-03-12,4.0
5239,Grace III,Sales,119166.16,2021-07-01,3.0
5240,Bob,Marketing,31819.5,2018-03-12,
5241,David,Finance,,,5.0
5242,Frank,Marketing,94485.84,2019-05-23,2.0
5243,David Jr.,,110043.71,2021-07-01,
5244,Bob Sr.,Sales,102502.63,2018-03-12,3.0
5245,Charlie,Finance,98501.9,2019-05-23,4.0
5246,Alice III,IT,108992.21,2021-07-01,
5247,Eve III,,52019.51,2019-05-23,1.0
5248,Frank Sr.,,40579.13,invalid_date,2.0
5249,Charlie III,HR,84049.5,invalid_date,4.0
5250,Frank,Finance,41750.69,2021-07-01,5.0
5251,David Sr.,IT,115782.57,2021-07-01,1.0
5252,David,Marketing,69723.74,invalid_date,3.0
5253,Bob III,HR,59212.23,,10.0
5254,Grace,Marketing,117488.19,invalid_date,1.0
5255,Charlie Jr.,Marketing,102664.35,,1.0
5256,David Jr.,IT,60355.75,invalid_date,1.0
5257,Frank III,Sales,37668.94,invalid_date,5.0
5258,David III,Finance,,2020-01-15,3.0
5259,Bob,Marketing,65433.11,invalid_date,5.0
5260,Eve Sr.,Sales,46440.77,2020-01-15,1.0
5261,Eve Sr.,Marketing,77556.42,2020-01-15,
5262,Grace,Marketing,99580.49,2021-07-01,10.0
5263,Alice Sr.,Sales,63460.75,,1.0
5264,Bob,Sales,50323.69,2019-05-23,10.0
5265,Grace III,,76749.71,2019-05-23,1.0
5266,Grace Jr.,,88562.75,2019-05-23,3.0
5267,Grace Jr.,,116732.73,2018-03-12,10.0
5268,Grace III,Finance,68089.89,2021-07-01,
5269,Frank,Sales,36633.64,invalid_date,4.0
5270,David III,Sales,40155.29,invalid_date,4.0
5271,Grace III,Marketing,119083.92,invalid_date,3.0
5272,Grace III,Marketing,,2018-03-12,3.0
5273,Frank Jr.,HR,44813.68,,1.0
5274,Alice Sr.,IT,95339.95,2018-03-12,10.0
5275,Bob,IT,64772.93,,
5276,David,Sales,92403.86,2020-01-15,3.0
5277,Grace,HR,104501.78,2020-01-15,4.0
5278,Alice Sr.,HR,75327.6,invalid_date,4.0
5279,Eve Jr.,,91661.08,2019-05-23,1.0
5280,Charlie,Finance,64111.86,2020-01-15,5.0
5281,Eve Sr.,Marketing,103289.07,2018-03-12,
5282,Alice,,92846.78,2018-03-12,4.0
5283,Frank Jr.,Marketing,75547.91,2020-01-15,1.0
5284,David Sr.,IT,74969.49,2019-05-23,5.0
5285,Eve Sr.,Marketing,40676.75,2021-07-01,
5286,Frank,,98750.55,2020-01-15,2.0
5287,Bob III,Marketing,40622.75,2019-05-23,3.0
5288,Alice Sr.,HR,56223.19,2020-01-15,2.0
5289,Alice,,47076.82,,10.0
5290,Eve,,85883.27,invalid_date,5.0
5291,Alice Sr.,Marketing,84671.92,2020-01-15,5.0
5292,Charlie,IT,,2021-07-01,5.0
5293,Alice III,Sales,65339.49,2020-01-15,5.0
5294,Charlie,Sales,107875.98,2021-07-01,
5295,Grace Jr.,HR,33811.52,invalid_date,3.0
5296,Grace Jr.,HR,112214.53,2018-03-12,5.0
5297,Eve,Sales,34869.52,2019-05-23,10.0
5298,Alice,,118673.54,2018-03-12,
5299,Frank,HR,30758.65,2018-03-12,1.0
5300,Grace Sr.,Marketing,109664.41,invalid_date,1.0
5301,David,Sales,60574.32,2018-03-12,2.0
5302,Frank Jr.,IT,53805.36,2018-03-12,2.0
5303,Charlie,Finance,67356.03,2019-05-23,2.0
5304,Alice,Sales,75511.41,2019-05-23,3.0
5305,David,Marketing,,2021-07-01,1.0
5306,Bob Sr.,,45193.58,2018-03-12,1.0
5307,Bob Jr.,Finance,75662.34,2021-07-01,5.0
5308,Eve,IT,43973.17,2019-05-23,5.0
5309,Frank,Finance,70525.03,,
5310,Frank,Marketing,62861.33,,2.0
5311,Bob,IT,70393.3,,3.0
5312,Frank III,,110714.67,2019-05-23,
5313,Charlie,Finance,67989.08,2019-05-23,4.0
5314,Eve III,Finance,,,1.0
5315,Alice Jr.,IT,110909.53,2019-05-23,
5316,David Sr.,Sales,114638.06,2020-01-15,10.0
5317,Eve Sr.,Finance,,2018-03-12,4.0
5318,Frank Sr.,,49625.88,2020-01-15,4.0
5319,Grace,Finance,40882.45,2021-07-01,2.0
5320,Frank Sr.,Finance,32154.2,,2.0
5321,Charlie Sr.,Finance,96074.02,2021-07-01,1.0
5322,Grace III,Marketing,81403.97,,2.0
5323,Eve,Marketing,88605.72,2018-03-12,1.0
5324,Alice,Sales,119819.58,2019-05-23,2.0
5325,Eve,IT,80023.67,,
5326,Eve,IT,56050.36,2021-07-01,3.0
5327,Frank,,65891.49,2020-01-15,10.0
5328,Frank Jr.,IT,53746.5,2021-07-01,2.0
5329,Frank,Marketing,110678.95,2018-03-12,2.0
5330,Eve III,Marketing,69260.91,2021-07-01,4.0
5331,Grace Sr.,,34607.04,2020-01-15,3.0
5332,Alice Sr.,Sales,30771.13,2019-05-23,10.0
5333,Charlie III,IT,110573.13,2020-01-15,3.0
5334,Eve III,,33331.68,2019-05-23,4.0
5335,Eve Jr.,Marketing,104238.05,invalid_date,3.0
5336,Eve,Finance,33123.21,,1.0
5337,David Sr.,Sales,109768.29,2020-01-15,1.0
5338,Grace III,,48961.15,2021-07-01,10.0
5339,Eve Jr.,,68332.22,2020-01-15,1.0
5340,Alice III,Finance,109633.38,,5.0
5341,David Jr.,IT,68421.13,2018-03-12,5.0
5342,Bob Sr.,Sales,43595.42,2021-07-01,1.0
5343,Frank,IT,,,5.0
5344,Alice III,Sales,94564.34,,1.0
5345,Bob III,Marketing,93939.37,,10.0
5346,David,Finance,,invalid_date,5.0
5347,Alice,Marketing,,,2.0
5348,Grace III,Marketing,64408.49,2020-01-15,
5349,David Sr.,,,invalid_date,
5350,Eve Sr.,Marketing,102742.03,2021-07-01,1.0
5351,David,Finance,47616.15,,
5352,Charlie Jr.,Sales,119420.96,2019-05-23,2.0
5353,Grace,HR,76668.12,2020-01-15,4.0
5354,David III,Finance,112620.68,2021-07-01,2.0
5355,Bob III,Sales,48159.96,,1.0
5356,Bob,Finance,110720.41,2019-05-23,1.0
5357,David Jr.,Finance,94013.81,2021-07-01,10.0
5358,David III,IT,40809.11,2018-03-12,10.0
5359,Bob Jr.,Marketing,69477.88,,5.0
5360,Eve III,Marketing,96541.36,2018-03-12,5.0
5361,Grace,IT,64980.64,invalid_date,
5362,Frank Sr.,HR,106405.82,2019-05-23,3.0
5363,Alice,Marketing,70696.64,2019-05-23,
5364,Bob III,HR,78687.72,2020-01-15,1.0
5365,David III,Sales,84181.58,2019-05-23,5.0
5366,Alice,Sales,81402.69,,1.0
5367,Eve III,IT,110466.0,2018-03-12,5.0
5368,Bob Jr.,HR,45436.81,,3.0
5369,Charlie,,49331.1,2019-05-23,
5370,Eve,IT,51942.95,invalid_date,5.0
5371,Frank III,HR,59597.96,invalid_date,1.0
5372,Charlie Jr.,IT,57703.05,2018-03-12,4.0
5373,Alice,IT,78120.01,2020-01-15,2.0
5374,David III,Marketing,70558.21,,2.0
5375,David III,Finance,67330.1,,10.0
5376,Grace,HR,57487.52,2018-03-12,
5377,David Jr.,Sales,93220.22,2019-05-23,1.0
5378,Bob Sr.,IT,34511.47,2020-01-15,3.0
5379,Grace,,51632.25,2020-01-15,10.0
5380,Charlie,Finance,68396.91,2020-01-15,1.0
5381,Charlie,Marketing,56102.01,2018-03-12,
5382,Alice,,51555.87,2020-01-15,
5383,David,IT,107753.92,2020-01-15,10.0
5384,David Jr.,Marketing,76868.93,,2.0
5385,Frank Sr.,,110887.15,2019-05-23,10.0
5386,Alice Sr.,Finance,74965.45,invalid_date,
5387,Eve,,57166.07,,10.0
5388,Bob,Finance,72597.17,,5.0
5389,Charlie Sr.,,,,10.0
5390,Bob,Marketing,75745.25,invalid_date,4.0
5391,Bob,,63584.13,2021-07-01,1.0
5392,Eve,Marketing,94615.81,,5.0
5393,Frank,Finance,48528.84,2020-01-15,3.0
5394,Frank,Sales,97639.61,2021-07-01,3.0
5395,Charlie,Sales,113299.8,invalid_date,1.0
5396,Bob,IT,46464.64,2019-05-23,4.0
5397,Grace Jr.,IT,75334.25,2021-07-01,10.0
5398,Frank III,IT,92023.02,2019-05-23,5.0
5399,David,Sales,97924.84,,1.0
5400,Grace Jr.,Finance,91458.87,,1.0
5401,Eve,Finance,55951.15,2020-01-15,10.0
5402,Frank Sr.,Sales,87162.08,2021-07-01,1.0
5403,Eve,IT,52821.86,,1.0
5404,Grace,IT,89888.47,invalid_date,
5405,Charlie,Marketing,114809.51,2018-03-12,5.0
5406,Frank Jr.,,70639.59,2018-03-12,
5407,Bob Jr.,HR,42425.89,,1.0
5408,Alice,IT,99528.94,2019-05-23,3.0
5409,David,IT,33517.73,2020-01-15,2.0
5410,Frank,Sales,73243.82,2021-07-01,
5411,David,IT,94398.38,2018-03-12,2.0
5412,Bob Sr.,IT,84957.01,,1.0
5413,Eve Sr.,Marketing,49653.29,2020-01-15,
5414,Eve,IT,60387.58,2021-07-01,4.0
5415,Frank,Marketing,56489.87,,5.0
5416,Eve,Sales,73936.23,2019-05-23,1.0
5417,Grace Sr.,HR,84187.66,2020-01-15,1.0
5418,Charlie,Finance,33082.22,2018-03-12,
5419,Frank,Sales,40715.88,2018-03-12,4.0
5420,Charlie Sr.,Sales,45009.22,invalid_date,10.0
5421,Charlie,Marketing,112484.9,2021-07-01,5.0
5422,Grace,Finance,110554.65,invalid_date,
5423,Grace Sr.,Marketing,93063.28,2019-05-23,4.0
5424,Frank,Sales,82964.38,2019-05-23,4.0
5425,Frank Sr.,HR,117939.68,2019-05-23,
5426,Frank Sr.,IT,85773.5,2021-07-01,4.0
5427,Eve III,Finance,110342.67,2020-01-15,
5428,Alice Jr.,IT,101393.76,2019-05-23,3.0
5429,Eve Jr.,Finance,80231.85,invalid_date,5.0
5430,Alice Sr.,HR,95803.88,2021-07-01,5.0
5431,Bob,Marketing,,2018-03-12,4.0
5432,David III,Sales,65309.96,2020-01-15,5.0
5433,Grace III,HR,62985.7,2018-03-12,3.0
5434,Alice III,,98463.39,2021-07-01,2.0
5435,Charlie,IT,101702.88,2020-01-15,4.0
5436,Bob Sr.,HR,57962.41,2021-07-01,5.0
5437,Frank III,Sales,103652.15,2020-01-15,2.0
5438,Charlie Jr.,HR,116267.42,2018-03-12,4.0
5439,Eve Sr.,Finance,45916.46,,
5440,Frank,HR,31693.44,,5.0
5441,Eve,Marketing,85803.53,invalid_date,10.0
5442,Bob III,HR,86460.42,2019-05-23,4.0
5443,Alice Sr.,IT,,2020-01-15,5.0
5444,Charlie,HR,40023.13,2021-07-01,1.0
5445,Charlie Sr.,,62733.93,2021-07-01,5.0
5446,Alice Sr.,IT,58357.25,invalid_date,10.0
5447,Eve Sr.,HR,31118.88,invalid_date,2.0
5448,Grace,Sales,,2021-07-01,2.0
5449,David III,Marketing,101731.89,2021-07-01,2.0
5450,Eve Sr.,HR,108652.2,2019-05-23,
5451,Frank Jr.,IT,101383.17,,10.0
5452,Bob Sr.,Marketing,32567.19,2020-01-15,10.0
5453,Grace,Marketing,105650.99,2021-07-01,
5454,Alice,Marketing,96749.57,2019-05-23,3.0
5455,David III,IT,66555.34,2021-07-01,3.0
5456,Frank Jr.,Marketing,89963.93,invalid_date,1.0
5457,David III,Marketing,87098.26,2018-03-12,10.0
5458,Eve III,IT,33082.28,2019-05-23,5.0
5459,Charlie,Sales,58671.25,2018-03-12,4.0
5460,Frank,Finance,110404.13,2018-03-12,3.0
5461,Frank Jr.,IT,79855.35,2018-03-12,10.0
5462,Grace Jr.,IT,40392.25,,2.0
5463,David,Finance,46675.6,2021-07-01,5.0
5464,Frank Sr.,Sales,104392.93,2021-07-01,4.0
5465,Alice,,35878.84,invalid_date,5.0
5466,David,Marketing,58180.63,invalid_date,3.0
5467,Frank III,Sales,76759.41,2018-03-12,10.0
5468,David III,Finance,31979.44,2021-07-01,4.0
5469,David Sr.,Sales,108568.51,2021-07-01,2.0
5470,Frank Sr.,Finance,79205.49,2019-05-23,1.0
5471,Frank Jr.,Marketing,94719.07,invalid_date,1.0
5472,David III,,,2021-07-01,3.0
5473,Eve III,Sales,31532.85,2018-03-12,2.0
5474,Bob,HR,114441.17,invalid_date,4.0
5475,Eve,Marketing,96122.92,2020-01-15,
5476,David Sr.,IT,32782.85,2018-03-12,1.0
5477,Charlie,Sales,,2019-05-23,5.0
5478,Grace Sr.,IT,52925.16,2019-05-23,4.0
5479,David Sr.,Marketing,37818.69,2018-03-12,2.0
5480,David Jr.,,112364.61,,4.0
5481,Eve Jr.,Finance,40738.71,invalid_date,1.0
5482,Charlie III,Sales,34550.82,invalid_date,5.0
5483,Grace,IT,77579.61,2020-01-15,10.0
5484,Eve,,89694.72,2018-03-12,10.0
5485,Bob Sr.,Finance,79265.84,invalid_date,5.0
5486,Charlie,IT,36947.64,2021-07-01,
5487,David Jr.,,113038.61,2019-05-23,
5488,Grace Jr.,Sales,114074.46,2021-07-01,4.0
5489,Charlie Sr.,HR,65547.61,2020-01-15,10.0
5490,Alice III,Finance,88741.57,2018-03-12,10.0
5491,Charlie III,Finance,73848.15,2018-03-12,4.0
5492,Bob,HR,112957.07,2020-01-15,3.0
5493,Charlie III,Marketing,,,
5494,Grace,Finance,35786.49,2019-05-23,3.0
5495,Frank III,Sales,,,10.0
5496,Eve,Finance,64050.03,2021-07-01,3.0
5497,Eve III,Marketing,114348.64,2021-07-01,1.0
5498,Charlie Jr.,IT,55471.09,2021-07-01,5.0
5499,Bob,Marketing,96955.48,invalid_date,1.0
5500,Grace Sr.,IT,71922.86,2021-07-01,2.0
5501,Frank Sr.,IT,74932.19,2021-07-01,1.0
5502,Grace III,HR,119292.35,invalid_date,
5503,Alice Jr.,HR,82454.93,,1.0
5504,Frank,Sales,118565.48,2021-07-01,3.0
5505,Charlie,,83190.66,2020-01-15,1.0
5506,Charlie Jr.,Finance,89076.34,invalid_date,
5507,Grace III,,107961.97,,2.0
5508,Charlie,Finance,58823.66,2021-07-01,5.0
5509,Charlie,IT,55081.56,invalid_date,3.0
5510,Frank,Finance,48536.95,2020-01-15,10.0
5511,Frank III,Sales,105626.64,,1.0
5512,David III,IT,98800.51,2021-07-01,3.0
5513,Bob Jr.,,39825.82,2019-05-23,3.0
5514,Grace Sr.,Finance,,,10.0
5515,Charlie,IT,92862.8,2020-01-15,10.0
5516,David III,IT,48715.54,2019-05-23,1.0
5517,Frank Sr.,,36524.17,,5.0
5518,Grace Jr.,Sales,91148.29,2018-03-12,2.0
5519,Frank Sr.,Sales,45776.28,invalid_date,4.0
5520,David,Sales,,2018-03-12,1.0
5521,Bob,Sales,93012.98,2018-03-12,5.0
5522,Frank,HR,63988.67,2020-01-15,10.0
5523,Eve,Finance,94933.05,2021-07-01,4.0
5524,Alice,,61533.04,2021-07-01,4.0
5525,Charlie Sr.,,97812.27,invalid_date,4.0
5526,Bob,,65616.02,,1.0
5527,Alice,Marketing,94589.36,,4.0
5528,Alice Sr.,Sales,75459.65,2018-03-12,10.0
5529,Eve III,Finance,77515.39,invalid_date,1.0
5530,David III,IT,88889.98,invalid_date,3.0
5531,Alice Jr.,IT,114813.44,2019-05-23,4.0
5532,Bob III,HR,66078.74,invalid_date,10.0
5533,Charlie Jr.,HR,49845.59,2020-01-15,
5534,Charlie,,,2018-03-12,3.0
5535,Eve Jr.,HR,62915.03,2018-03-12,4.0
5536,Alice,Finance,89979.47,2019-05-23,1.0
5537,Charlie Sr.,IT,44222.36,2021-07-01,1.0
5538,David Sr.,HR,109257.39,invalid_date,3.0
5539,Alice Sr.,IT,70421.21,,2.0
5540,Frank Jr.,Sales,91822.19,2020-01-15,4.0
5541,Bob III,Finance,35914.64,,4.0
5542,Frank III,,77502.05,2018-03-12,2.0
5543,Bob,Finance,35979.51,2019-05-23,10.0
5544,Charlie,,47910.85,invalid_date,1.0
5545,Charlie Jr.,IT,65951.75,invalid_date,3.0
5546,Eve Jr.,,43641.57,2020-01-15,10.0
5547,Bob,Marketing,73930.3,2018-03-12,3.0
5548,Eve,Finance,110570.36,2018-03-12,3.0
5549,David Jr.,Marketing,105552.96,,5.0
5550,Charlie III,Sales,119895.36,2018-03-12,10.0
5551,Charlie,IT,64757.11,,2.0
5552,Bob,IT,114608.31,2018-03-12,10.0
5553,Charlie III,Marketing,32454.88,2018-03-12,4.0
5554,Alice Sr.,Sales,45094.67,2021-07-01,4.0
5555,Alice,Sales,110142.89,,
5556,Frank,Marketing,103507.05,2018-03-12,1.0
5557,Alice,Sales,30060.9,invalid_date,2.0
5558,Grace III,HR,60858.85,invalid_date,
5559,Eve Sr.,IT,78431.8,invalid_date,10.0
5560,Bob,,98170.7,2019-05-23,4.0
5561,Charlie,Sales,99824.17,2018-03-12,5.0
5562,Frank III,Finance,83012.02,2019-05-23,3.0
5563,Bob Sr.,Finance,51391.32,,
5564,Bob III,Marketing,46671.27,2019-05-23,4.0
5565,Grace Jr.,Finance,52298.5,,1.0
5566,Bob,HR,44378.42,invalid_date,2.0
5567,Bob,HR,62637.66,,5.0
5568,Frank,Marketing,99630.19,,5.0
5569,David III,Sales,62666.89,2018-03-12,
5570,David,,41840.11,,
5571,David Jr.,Finance,77598.18,2020-01-15,
5572,Charlie III,HR,,2018-03-12,
5573,Bob III,,51289.09,,3.0
5574,Bob,,80479.26,2018-03-12,
5575,Eve Sr.,HR,86812.06,,3.0
5576,Frank Jr.,Finance,116908.26,invalid_date,
5577,David,IT,72494.3,2019-05-23,4.0
5578,Frank,IT,87396.14,2018-03-12,1.0
5579,Frank,HR,55856.91,,1.0
5580,Alice,HR,52430.44,invalid_date,4.0
5581,Alice Sr.,HR,78725.69,2020-01-15,3.0
5582,Bob Jr.,,,2020-01-15,10.0
5583,Eve,HR,51928.0,2018-03-12,4.0
5584,David Sr.,Marketing,96623.0,2020-01-15,
5585,Alice Jr.,Sales,57616.97,2019-05-23,
5586,Frank,,,2019-05-23,10.0
5587,Eve Sr.,Finance,66206.98,2020-01-15,1.0
5588,Grace,Sales,,2021-07-01,
5589,Frank Jr.,IT,95624.8,2020-01-15,1.0
5590,Frank Jr.,IT,69006.64,2020-01-15,10.0
5591,David,Sales,82825.38,2020-01-15,10.0
5592,Frank Sr.,,,,4.0
5593,Alice Jr.,Sales,88920.23,,2.0
5594,Eve Jr.,HR,115532.35,invalid_date,10.0
5595,Grace,HR,42518.25,2019-05-23,5.0
5596,Frank,,66320.3,invalid_date,4.0
5597,Charlie,IT,75822.92,2020-01-15,10.0
5598,David III,Sales,81307.27,invalid_date,
5599,Grace,Sales,74830.26,2019-05-23,2.0
5600,Charlie,HR,89143.23,2018-03-12,
5601,David,HR,,invalid_date,
5602,Charlie Jr.,Sales,83570.45,2021-07-01,5.0
5603,Eve Sr.,Marketing,118003.0,2019-05-23,10.0
5604,Alice Jr.,HR,,2019-05-23,1.0
5605,Grace,,116446.13,2019-05-23,5.0
5606,Frank III,Finance,59033.52,2018-03-12,1.0
5607,Frank,Finance,34084.13,2019-05-23,3.0
5608,Alice,HR,81513.59,invalid_date,10.0
5609,Grace Sr.,Finance,82335.26,2019-05-23,5.0
5610,Bob,,71149.27,2020-01-15,1.0
5611,Charlie III,Sales,87410.81,2018-03-12,10.0
5612,Eve Jr.,,90167.17,2020-01-15,5.0
5613,Charlie Jr.,HR,107255.55,2020-01-15,5.0
5614,Grace,Finance,56790.82,2021-07-01,4.0
5615,Grace,Sales,105481.26,2021-07-01,10.0
5616,Frank,Sales,79478.83,2018-03-12,4.0
5617,Eve,,74271.87,2020-01-15,10.0
5618,Grace III,Sales,79329.43,,10.0
5619,Eve,Sales,49161.91,2021-07-01,3.0
5620,Alice Jr.,Sales,,2018-03-12,10.0
5621,Grace,Marketing,63899.43,2021-07-01,1.0
5622,Eve,IT,46623.79,2020-01-15,2.0
5623,David Jr.,,38454.45,2018-03-12,10.0
5624,Grace Sr.,HR,110315.39,invalid_date,2.0
5625,David,IT,62069.27,2021-07-01,3.0
5626,Alice III,IT,113962.02,2019-05-23,10.0
5627,Grace,Finance,62409.87,2018-03-12,1.0
5628,Frank,Sales,111506.95,2019-05-23,4.0
5629,Grace,Finance,73035.63,2021-07-01,4.0
5630,Eve,Sales,34331.61,2020-01-15,5.0
5631,Bob Sr.,HR,56549.67,2019-05-23,2.0
5632,Bob III,Sales,100537.35,2019-05-23,4.0
5633,Charlie III,,111706.31,,4.0
5634,Frank,Sales,60870.23,2021-07-01,5.0
5635,David Jr.,,52429.35,,2.0
5636,David Jr.,Marketing,58903.35,2018-03-12,3.0
5637,Grace,IT,83186.91,2020-01-15,1.0
5638,Bob,Finance,81263.02,2018-03-12,1.0
5639,Charlie,Sales,107156.51,2019-05-23,2.0
5640,Grace,HR,99575.58,invalid_date,
5641,David,HR,102162.4,2019-05-23,2.0
5642,Alice Sr.,Finance,85184.41,2019-05-23,
5643,Frank Jr.,,95327.87,2020-01-15,
5644,Eve Sr.,Sales,113763.23,invalid_date,2.0
5645,Eve Sr.,IT,94868.51,invalid_date,1.0
5646,Alice Sr.,HR,41553.98,2020-01-15,
5647,David Jr.,IT,30773.76,,2.0
5648,Grace Sr.,,72056.58,2018-03-12,5.0
5649,Frank,IT,114584.17,2020-01-15,4.0
5650,Charlie,HR,112643.69,2021-07-01,10.0
5651,Eve,HR,82384.33,2021-07-01,
5652,Eve Sr.,HR,97577.88,2018-03-12,3.0
5653,Eve Sr.,IT,,invalid_date,
5654,Bob,Sales,63019.35,2019-05-23,
5655,David,Marketing,32925.46,2019-05-23,3.0
5656,Charlie Jr.,Sales,104691.08,2018-03-12,
5657,Eve III,Sales,118848.02,invalid_date,10.0
5658,Bob,Marketing,100603.4,2018-03-12,1.0
5659,Eve,HR,37730.04,2019-05-23,10.0
5660,Frank Jr.,Sales,30628.14,invalid_date,10.0
5661,Alice III,Finance,75263.66,2021-07-01,1.0
5662,Eve,Finance,80916.72,2020-01-15,3.0
5663,Grace Jr.,Finance,112455.98,2018-03-12,10.0
5664,Eve,Sales,71908.91,2019-05-23,2.0
5665,Alice Jr.,Marketing,104074.87,2018-03-12,3.0
5666,Charlie III,,45726.26,,3.0
5667,Alice Sr.,Finance,82857.16,2019-05-23,4.0
5668,Grace,Marketing,42826.52,invalid_date,
5669,Alice Jr.,IT,45428.0,invalid_date,1.0
5670,Bob Jr.,Marketing,87732.8,2021-07-01,
5671,Eve Sr.,Marketing,,2018-03-12,1.0
5672,Eve,IT,64435.37,,3.0
5673,Frank Jr.,Finance,81065.01,,1.0
5674,Frank Sr.,Sales,54431.85,,10.0
5675,David,Sales,93280.25,,2.0
5676,Grace,Marketing,93648.67,invalid_date,4.0
5677,Charlie III,Marketing,85455.98,2021-07-01,1.0
5678,Bob Sr.,Marketing,76264.29,,2.0
5679,Charlie,HR,37259.83,2021-07-01,2.0
5680,Charlie Sr.,Sales,116492.93,2021-07-01,1.0
5681,Alice,,115429.34,2021-07-01,10.0
5682,Grace Sr.,Marketing,61521.18,2019-05-23,10.0
5683,Eve Sr.,,86246.83,2021-07-01,5.0
5684,Frank Sr.,Marketing,31906.6,2018-03-12,4.0
5685,Alice Jr.,Sales,75052.95,,2.0
5686,Frank III,Marketing,62080.02,2021-07-01,5.0
5687,Eve,Finance,116818.34,invalid_date,
5688,Alice Sr.,,110091.02,2021-07-01,5.0
5689,David Sr.,,104296.33,2021-07-01,
5690,Grace Sr.,IT,42578.64,2020-01-15,4.0
5691,Eve,,59634.88,2019-05-23,5.0
5692,Frank,Sales,63878.14,2021-07-01,3.0
5693,Alice,,93716.14,2018-03-12,5.0
5694,Frank III,IT,75875.53,2021-07-01,1.0
5695,Charlie,,113346.27,2020-01-15,4.0
5696,Frank Sr.,Sales,91192.65,invalid_date,
5697,David,Marketing,44666.55,2019-05-23,1.0
5698,Eve Jr.,,67890.07,2020-01-15,5.0
5699,Alice,,107961.48,invalid_date,5.0
5700,Grace Sr.,HR,51285.45,2020-01-15,3.0
5701,Frank Jr.,IT,36801.04,2020-01-15,10.0
5702,Charlie III,HR,116047.84,,4.0
5703,Charlie,Marketing,105052.12,2018-03-12,4.0
5704,Grace III,Marketing,66946.95,2020-01-15,5.0
5705,Charlie Sr.,Sales,30459.4,2021-07-01,
5706,Frank Jr.,IT,116278.6,,
5707,Eve,,110843.23,2020-01-15,10.0
5708,Alice III,Finance,,,1.0
5709,David,,95891.28,invalid_date,3.0
5710,Alice Sr.,Sales,69272.89,2019-05-23,3.0
5711,David,Marketing,79698.08,2019-05-23,10.0
5712,Eve III,,106249.74,2018-03-12,5.0
5713,Charlie,Finance,36479.5,,4.0
5714,Eve III,,63368.02,2020-01-15,5.0
5715,Bob III,Sales,,2019-05-23,4.0
5716,Alice,HR,79311.57,2019-05-23,4.0
5717,Charlie Jr.,,46119.89,,3.0
5718,Frank,Finance,78196.55,2021-07-01,1.0
5719,Eve Sr.,Sales,61186.51,2018-03-12,10.0
5720,Eve Jr.,IT,70587.58,invalid_date,
5721,Alice,Sales,59955.64,2019-05-23,3.0
5722,Eve Sr.,Marketing,44087.83,,10.0
5723,Frank III,IT,58178.12,2019-05-23,4.0
5724,Charlie Sr.,Marketing,83002.72,2020-01-15,10.0
5725,Grace III,Finance,44882.14,2020-01-15,4.0
5726,David III,Sales,32524.33,2021-07-01,10.0
5727,David Jr.,Finance,71823.59,2021-07-01,2.0
5728,David Sr.,,30744.05,2020-01-15,1.0
5729,Frank Sr.,Marketing,43285.41,2021-07-01,1.0
5730,Grace,Sales,98426.34,invalid_date,2.0
5731,Bob,IT,31785.49,,4.0
5732,Bob Sr.,Sales,109972.9,2021-07-01,1.0
5733,Frank,Sales,91298.73,2019-05-23,2.0
5734,Bob,Sales,107583.31,2018-03-12,1.0
5735,Bob,Marketing,115375.47,2019-05-23,
5736,Eve Sr.,HR,57908.83,,5.0
5737,Alice Sr.,HR,59905.87,2020-01-15,10.0
5738,Alice,Finance,82446.83,,10.0
